code_name,smiles,YSI,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,MolLogP
409,OCCO,8.2,15.1164,-10.6732,4.4432,9.8025,-8.9175,1.8211,0,204.1802,-9.6084,-6.646,-5.2431,37.8113,0.0,18.72,0.0534,0.4425,0.0053,3.5671,16.5731,-5.7903,278.6373,-1.029
410,CCCCC1(CCCC)CCO1,74.7,13.7566,-10.0749,3.6817,8.1282,-7.088,1.8298,0,414.6155,-2.6218,-0.6492,-5.5806,132.8743,0.0001,15.2162,0.0657,0.5201,0.009,4.0696,12.1173,-2.3961,231.3394,3.525900000000002
411,CCCCCCC1CCO1,52.7,14.2568,-10.1123,4.1445,8.2063,-7.2185,1.8542,0,377.8219,-2.5234,-0.657,-5.5914,109.6583,0.0,15.4248,0.0648,0.4939,0.0081,4.0769,12.3194,-2.3144,236.7187,2.745700000000001
412,CCCCCCCCC1CCO1,67.1,14.235,-10.122,4.113,8.0042,-6.9888,1.8832,0,438.7371,-2.696,-0.7215,-5.6009,132.975,0.0001,14.993,0.0667,0.5076,0.0087,4.1399,11.7082,-1.5506,236.0369,3.525900000000002
413,CCCCCCCCCC1(C)CCO1,90.2,14.0434,-10.0848,3.9586,7.8567,-6.8556,1.8694,0,486.0362,-2.9405,-0.7844,-5.593,156.1847,0.0001,14.7123,0.068,0.5006,0.0087,4.2138,11.393,-1.206,233.436,4.306100000000003
414,CCCCC1(CCCC)COC1,89.3,13.5805,-10.1825,3.398,8.2725,-7.3806,2.0644,0,410.8587,-2.4732,-0.6731,-5.5065,132.932,0.0,15.6531,0.0639,0.4459,0.0064,4.1188,12.205,-2.4484,240.8384,3.383400000000002
415,CCCCCCCCCCC1CCO1,78.9,14.0137,-10.1085,3.9053,7.8362,-7.0691,1.8539,0,490.8961,-2.905,-0.7449,-5.5882000000000005,156.3049,0.0001,14.9052,0.0671,0.3835,0.0051,4.4141,11.2835,-1.3814,236.5818,4.306100000000003
416,CCCCCCC1(CC)CCO1,73.2,13.7496,-10.0537,3.6959,8.0474,-7.0506,1.8252,0,415.9886,-2.6793,-0.6675,-5.5791,132.8774,0.0001,15.098,0.0663,0.4984,0.0084,4.136,12.0121,-2.0684,231.7515,3.525900000000002
417,CCCCCC1(CCC)CCO1,87.5,13.885,-10.0823,3.8026,8.1036,-7.0958,1.8085,0,416.2474,-2.6415,-0.6536000000000001,-5.5757,132.877,0.0001,15.1994,0.0658,0.5039,0.0085,4.1044,12.0818,-2.2963,231.9374,3.525900000000002
418,C=COCC1CCC(COC=C)CC1,130.5,12.7942,-9.2799,3.5143,7.5784,-2.1742,1.0257,0,437.1941,-2.9452,-0.782,-7.6749,148.0787,0.0201,9.7526,0.1026,2.7021,0.3743,1.8455,11.5769,2.6496,120.7004,3.113000000000002
419,Oc1ccccc1,81.3,11.1082,-9.2572,1.851,8.7648,-2.0185,1.5632,0,248.2904,-5.5102,-3.7102,-8.2509,72.3089,0.037,10.7833,0.0927,3.3731,0.5276000000000001,1.4638,15.0661,1.2995,105.7085,1.392199999999999
420,COc1ccccc1O,64.0,10.9586,-8.8281,2.1305,8.1191,-2.0441,2.8291,0,289.42,-5.5708,-3.5519,-7.9889,88.7859,0.0458,10.1632,0.0984,3.0375,0.4539,1.6331,13.7393,1.4745,100.5413,1.4008
421,COc1cccc(O)c1,64.1,11.0408,-8.9376,2.1033,8.2134,-2.0662,1.8026,0,292.5097,-6.8188,-4.0867,-8.044,88.7982,0.0419,10.2795,0.0973,3.0736,0.4595,1.6138,13.7413,1.4458,103.3371,1.400799999999999
422,COc1ccc(O)cc1,54.9,10.3408,-8.6187,1.722,7.9195,-1.9456,1.5361,0,293.1397,-6.8653,-4.0748,-8.0176,88.7668,0.0544,9.8652,0.1014,2.987,0.4522,1.6587,13.4191,1.4707,96.3561,1.4008
423,COc1cccc(O)c1OC,61.3,11.1411,-8.8597,2.2814,7.9023,-1.978,3.214,0,328.0199,-6.8898,-3.6829,-7.9575,105.2906,0.0518,9.8803,0.1012,2.9622,0.444,1.6741,13.04,1.7347,99.7337,1.409399999999999
424,COc1ccc(O)cc1OC,49.5,10.4519,-8.3085,2.1435,7.482,-2.0521,1.7105,0,334.4691,-8.9986,-4.3743,-7.7488,105.3511,0.0591,9.5341,0.1049,2.7149,0.3865,1.8339,12.5795,1.6172,94.458,1.409399999999999
425,COc1cccc(OC)c1O,63.3,11.296,-8.8007,2.4953,7.7443,-2.0679,2.7963,0,328.8607,-7.1268,-3.6498,-7.7992,105.2941,0.0547,9.8122,0.1019,2.8382,0.4105,1.7524000000000002,12.8462,1.6485,98.8043,1.409399999999999
426,COc1cc(O)cc(OC)c1,50.8,11.6387,-8.9352,2.7035,7.9327,-2.1526,1.2886,0,336.3192,-8.0577,-4.4515,-7.8696,105.3051,0.0422,10.0854,0.0992,2.8901,0.4141,1.7221000000000002,12.9735,1.5782,103.8375,1.4094
427,Cc1cccc(O)c1,107.0,11.0847,-9.1855,1.8992,8.4369,-2.0406,1.932,0,277.1103,-5.8174,-3.8011,-8.1035,83.8389,0.0383,10.4775,0.0954,3.1982,0.4881,1.5479,14.1628,1.4979,105.0446,1.700619999999999
428,Cc1ccccc1O,101.9,11.0535,-9.1177,1.9359,8.3633,-2.0532,1.5057,0,273.1797,-5.1369,-3.212,-8.0699,83.8496,0.0395,10.4165,0.096,3.1551,0.4778,1.5704,14.1441,1.4864,104.121,1.70062
429,Cc1ccc(O)cc1,104.4,10.8722,-9.0216,1.8506,8.2291,-2.0408,1.6082,0,277.5503,-5.7056,-3.7834,-8.0722,83.8358,0.0416,10.2699,0.0974,3.0942,0.4661,1.602,13.8598,1.4717,102.3006,1.700619999999999
430,CCc1ccccc1O,118.9,10.9723,-9.1682,1.8041,8.2998,-2.0085,1.4666,0,299.0724,-5.0798,-3.1384,-8.0815,95.5414,0.0406,10.3083,0.097,3.1456,0.48,1.5742,13.7044,1.5992000000000002,104.0289,1.9545999999999992
431,CCc1cccc(O)c1,134.8,11.0306,-9.2477,1.7829000000000002,8.3872,-1.9895,1.8582,0,304.8302,-5.7322,-3.7793,-8.1167,95.5423,0.0392,10.3767,0.0964,3.1989,0.4931,1.546,13.6678,1.6274000000000002,104.8854,1.9546
432,CCc1ccc(O)cc1,129.2,10.8912,-9.0908,1.8004,8.2105,-2.008,1.587,0,304.8802,-5.6572,-3.7686,-8.0831,95.5389,0.0419,10.2185,0.0979,3.1012,0.4706,1.5972,13.5567,1.5863,102.5372,1.9546
433,Oc1cccc(O)c1,34.1,11.1857,-9.0701,2.1156,8.5154,-2.0575,1.8707,0,263.5931,-10.4381,-7.278,-8.1358,76.7978,0.0395,10.5729,0.0946,3.2289,0.4931,1.5331,14.5849,1.3309,104.307,1.097799999999999
434,Cc1ccc(O)c(O)c1,104.0,10.9692,-8.848700000000001,2.1205,8.0413,-2.0623,2.5668,0,289.479,-9.3673,-6.8531,-7.9384,88.3022,0.0464,10.1036,0.099,2.9895,0.4423,1.6607,13.5804,1.5365,100.2785,1.406219999999999
435,COC(C)COC(C)COC(C)CO,40.6,13.5128,-10.0176,3.4952,7.9677,-6.7127,1.8686,0,431.9269,-6.8667,-2.1681,-5.5526,141.2417,0.0001,14.6805,0.0681,0.6275000000000001,0.0143,3.9822,12.1044,-1.4014,237.1855,0.8238000000000001
436,C=CC(OC)OC,15.5,12.2013,-10.1046,2.0967,8.975,-2.8039,1.9957,0,282.8715,-4.2271,-0.9967,-8.5228,72.8791,0.0179,11.7789,0.0849,3.0856,0.4043,1.6197,14.2408,-0.6294000000000001,125.5627,0.7913
437,C=CC(OCC)OCC,26.6,12.3286,-10.2034,2.1252,8.6228,-2.8787000000000003,2.1667,0,339.7751,-4.5651,-1.0467,-8.3935,96.0707,0.0187,11.5016,0.0869,2.8721,0.3588,1.7411,13.3338,-0.4572,125.1523,1.5715
438,CC1(C)OCC(CO)O1,18.7,14.4183,-10.2713,4.147,8.8157,-7.1173,1.4625,0,300.7921,-6.2343,-3.2844,-5.7623,84.1504,0.0,15.933,0.0628,0.8492000000000001,0.0227,3.4121,14.0865,-2.939,241.5897,0.1302
439,CC1OCCO1,11.1,15.0769,-10.2568,4.8201,9.1845,-7.9085,1.0535,0,242.6589,-2.8666,-0.9246,-5.5118,56.3972,0.0,17.093,0.0585,0.638,0.0119,3.5432,15.2133,-4.4314,252.7898,0.3792
440,CC1(C)OCCO1,17.4,14.8204,-10.2067,4.6137,8.9545,-7.6295,0.7827000000000001,0,265.0894,-3.0516,-0.9425,-5.5198,67.8809,0.0,16.584,0.0603,0.6625,0.0132,3.5863,14.7296,-3.8442,246.7186,0.7693
441,CC1COC(C)(C)O1,25.6,14.5748,-10.1992,4.3756,8.7704,-7.5178,0.8874000000000001,0,290.2127,-3.2246,-0.9799,-5.4728,79.4376,0.0,16.2883,0.0614,0.6263000000000001,0.0121,3.6896,14.2491,-3.4882,244.5757,1.1578
442,CCC1(C)OCCO1,21.1,14.346,-10.1468,4.1993,8.6922,-7.5516,0.8473,0,287.7783,-3.1552,-0.8623000000000001,-5.4797,79.5558,0.0,16.2438,0.0616,0.5703,0.0101,3.7869,14.0457,-3.6054,243.9059,1.1594
443,CCC(CC)C1OC(C)C(C)O1,57.8,13.9377,-10.1562,3.7814,8.214,-7.448,1.5334,0,388.1864,-3.945,-0.9491,-5.3171,126.1468,0.0,15.6621,0.0638,0.383,0.0047,4.2386,12.6676,-2.7631,244.1547,2.5725
444,CCCCC(CC)C1OC(C)C(C)O1,68.5,13.8642,-10.1743,3.6899,8.0346,-7.3128,1.6591,0,443.4427,-4.0661,-0.9875,-5.3245000000000005,149.4586,0.0,15.3473,0.0652,0.3609,0.0043,4.3556,12.0819,-2.1917,243.3628,3.3527000000000022
445,CCCC1OC(C)C(C)O1,36.5,14.4654,-10.1962,4.2692,8.4711,-7.5636,1.3844,0,348.5393,-3.6974,-0.9519,-5.3789,102.8613,0.0,16.0347,0.0624,0.4537,0.0067,4.0282,13.1465,-3.1713,246.8142,1.9364
446,CCCCCC1OC(C)C(C)O1,48.7,14.422,-10.2379,4.184,8.2146,-7.4242,1.5773,0,407.424,-3.7862,-0.995,-5.3659,126.1697,0.0,15.6388,0.064,0.3953,0.0052,4.221,12.3823,-2.3755,246.991,2.7166
447,CCCCCCCC1OC(C)C(C)O1,63.2,14.4311,-10.2503,4.1808,7.9978,-7.2538,1.6984,0,467.6438,-3.9433,-1.0494,-5.3555,149.4883,0.0,15.2516,0.0656,0.372,0.0046,4.355,11.7829,-1.6915,246.7862,3.496800000000002
448,CCCCCC(OCC)OCC,42.9,14.4593,-10.5421,3.9172,8.1863,-7.8814,0.6227,0,433.605,-4.1204,-0.9271,-5.1246,131.6429,0.0,16.0677,0.0623,0.1525,0.0008,4.6217,12.0975,-2.6424000000000003,263.409,2.965800000000001
449,CCCCCCCC(OCC)OCC,59.6,14.2276,-10.532,3.6956,8.0083,-7.6688,0.5635,0,483.9987,-4.2685,-0.9727,-5.152,154.9698,0.0,15.6771,0.0638,0.1697,0.001,4.6886,11.6059,-2.0658,261.6834,3.746000000000003
450,COCOCOCOC,0.5,14.8609,-10.4605,4.4004,8.9088,-8.0353,0.9908,0,327.3518,-5.4028,-1.3008,-5.3834,83.7909,0.0,16.9441,0.059,0.4367,0.0057,3.8807,13.553,-3.1764,279.7565,0.1849
451,COCOCOCOCOC,-2.5,14.8066,-10.5884,4.2182,8.758,-7.9406,1.4104,0,371.1116,-6.4632,-1.5454,-5.2776,100.3855,0.0,16.6986,0.0599,0.4088,0.005,3.9746,13.0117,-2.6132,286.2573,0.159
452,COCOCOCOCOCOC,-4.8,14.787,-10.4675,4.3196,8.5243,-7.5648,1.7056,0,422.2147,-7.5393,-1.7534,-5.3989,117.3124,0.0,16.0891,0.0621,0.4798,0.0072,3.969,12.4398,-1.9314,276.9992,0.1331
453,CCCOCOCCC,30.8,14.7705,-10.579,4.1914,8.6074,-8.0173,0.3163,0,351.6917,-3.2831,-0.7993,-5.2043,96.7658,0.0,16.6247,0.0602,0.295,0.0026,4.1956,12.9763,-3.1765,269.1457,1.7971
454,CCCCOCOCOCCCC,42.7,14.5947,-10.4518,4.143,8.2473,-7.8759,1.1903,0,455.6103,-4.6003,-0.9611,-5.2099,136.8562,0.0,16.1232,0.062,0.1857,0.0013,4.537,11.8356,-2.3234,273.5324,2.551400000000001
455,CCCCOCOCOCOCCCC,37.8,14.1275,-10.3283,3.7992,8.0968,-7.6222,1.5396,0,505.9941,-5.9584,-1.1652,-5.2525,153.693,0.0,15.7191,0.0636,0.2373,0.002,4.5286,11.4566,-1.8531,271.448,2.525500000000001
456,CCOCOCOCC,13.8,14.6098,-10.4496,4.1603,8.7402,-8.121,1.4261,0,341.1727,-4.6836,-1.0924,-5.1735,90.1653,0.0,16.8612,0.0593,0.3097,0.0029,4.1177,13.2645,-3.2237,276.9057,0.991
457,CCOCOCOCOCC,11.9,14.7506,-10.4359,4.3147,8.5437,-7.7308,0.9886,0,390.4034,-5.8043,-1.3111,-5.3004,106.9916,0.0,16.2745,0.0615,0.4065,0.0051,4.0642,12.6541,-2.4104,274.4689,0.9651
458,CCCOCOCOCCC,25.5,14.64,-10.4035,4.2364,8.4763,-7.8153,1.2326,0,401.2654,-4.5669,-0.9975,-5.2489,113.5174,0.0,16.2917,0.0614,0.3305,0.0034,4.2011,12.4302,-2.5276,272.3158,1.771199999999999
459,CCCOCOCOCOCCC,21.3,14.2755,-10.5161,3.7593,8.4513,-7.6738,0.6189,0,417.8985,-5.8729,-1.1844,-5.3321,130.3409,0.0,16.125,0.062,0.3888,0.0047,4.127,12.4084,-2.3804,271.3821,1.7453
460,COCCO,5.9,14.3583,-10.1205,4.2378,9.2505,-8.4529,2.1638,0,235.0847,-5.8152,-3.5137,-5.3051,49.8785,0.0,17.7035,0.0565,0.3988,0.0048,3.8069,15.2207,-4.9153,266.8583,-0.374899999999999
461,OCCOCCO,7.9,14.0827,-10.2663,3.8164,9.0437,-7.5483,1.895,0,280.9962,-9.6815,-6.1731,-5.7236,66.174,0.0,16.592,0.0603,0.7477,0.0171,3.4646,14.2946,-3.3943,255.4999,-1.0124
462,CCOCCOCCOCC,17.7,13.9278,-9.9903,3.9374,8.0466,-7.1053,1.4369,0,405.6942,-4.6559,-1.1469,-5.4296,113.3896,0.0,15.1518,0.066,0.4707,0.0077,4.1813,12.2436,-1.8928,241.9967,1.076
463,CCOC(OCC)(OCC)OCC,25.1,14.9721,-10.8071,4.165,8.5293,-7.5407,0.2215,0,418.1923,-10.2074,-1.5471,-5.4469,129.92,0.0,16.07,0.0622,0.4943,0.0076,3.9479,12.559,-2.5455,264.2269,1.7437
464,CC(CO)CC(C)(C)C,59.0,14.0883,-10.7824,3.3059,8.6431,-8.3811,1.8599,0,330.8092,-5.2934,-3.3677,-5.0061,102.9153,0.0,17.0242,0.0588,0.131,0.0006,4.4243,13.3061,-3.6804,277.3536,2.051
465,CCCC(CO)CCC,50.5,14.866,-10.8556,4.0104,8.4902,-8.5639,1.9033,0,352.8735,-5.3164,-3.3898,-4.8569,103.0091,0.0,17.054,0.0586,-0.0369,0.0,4.7734000000000005,12.8427,-3.6173,281.2348,2.1951
466,CCCCC(CC)CO,50.4,14.7103,-10.7742,3.9362,8.5517,-8.5364,1.8416,0,351.1121,-4.7531,-2.9324,-4.8983,103.0115,0.0,17.0881,0.0585,0.0076,0.0001,4.6672,12.8941,-3.5908,282.0372,2.1951
467,CCCCCCC(C)O,46.1,15.1074,-10.9373,4.1702,8.452,-8.3477,1.8493,0,364.0941,-5.0361,-3.0658,-4.9176,102.9205,0.0,16.7997,0.0595,0.0522,0.0002,4.6471,12.7331,-3.186,281.4716,2.3376
468,CCC(O)C(C)(C)C,46.0,14.1662,-10.6675,3.4988,8.6538,-8.8103,1.8963,0,305.4685,-3.9549,-2.1513,-4.7395,91.1414,0.0,17.4641,0.0572,-0.0783,0.0002,4.7498000000000005,13.6795,-4.306,278.7156,1.8034
469,CC(C)CCC(C)O,44.7,14.6249,-10.8415,3.7834,8.6656,-8.69,1.8035,0,323.0776,-5.1729,-3.2365,-4.8648,91.2619,0.0,17.3556,0.0576,-0.0122,0.0003,4.6402,13.3504,-3.9194,283.3687,1.8034
470,CCCCC(O)CCC,43.8,15.0099,-10.9287,4.0812,8.465,-8.3491,1.819,0,361.0711,-4.5389,-2.6259,-4.9061,102.9296,0.0,16.8141,0.0595,0.058,0.0003,4.6321,12.7129,-3.3243,277.7938,2.3376
471,CCCCCC(O)CC,43.6,15.0232,-10.9107,4.1125,8.4368,-8.3166,1.8039,0,361.7851,-4.6395,-2.7013,-4.9084,102.9365,0.0,16.7533,0.0597,0.0601,0.0002,4.6426,12.7204,-3.236,278.1939,2.3376
472,OC1CCCCC1,42.3,14.2058,-10.6538,3.552,8.8089,-8.9593,1.885,0,267.0949,-4.2668,-2.6562,-4.7982,74.5163,0.0,17.7682,0.0563,-0.0752,0.0005,4.6628,14.1363,-4.5436,281.3332,1.3114
473,CC(C)CC(C)O,42.0,14.829,-10.908,3.9209,8.8059,-9.0198,1.7955,0,293.6095,-4.6757,-2.8439,-4.7443,79.5514,0.0,17.8257,0.0561,-0.1069,0.0004,4.7139,13.9147,-4.5785,286.5339,1.4133
474,CC(C)C(O)C(C)C,41.9,14.1989,-10.73,3.4689,8.639,-8.7693,1.9029,0,307.4595,-3.9164,-2.1258,-4.7621,91.1854,0.0,17.4084,0.0574,-0.0652,0.0001,4.7364,13.594,-4.1863,277.7636,1.6593
475,CCCCC(C)(C)O,41.8,14.4425,-10.7682,3.6743,8.645199999999999,-8.572,1.7935,0,320.4349,-4.5746,-2.8111,-4.9067,91.1469,0.0,17.2173,0.0581,0.0366,0.0002,4.5712,13.4102,-3.9295,276.3647,1.9475
476,CCC(CC)CO,41.7,14.527,-10.7644,3.7626,8.811,-8.8751,1.8553,0,291.5218,-4.5011,-2.7715,-4.8392,79.7071,0.0,17.686,0.0565,-0.0321,0.0001,4.5903,13.7843,-4.491,283.2397,1.4149
477,CCCCCCCCO,41.1,15.0873,-10.904,4.1833,8.4543,-8.1708,1.8534,0,369.003,-5.4535,-3.4822,-5.0232,103.0694,0.0,16.6251,0.0602,0.1418,0.0009,4.5033,12.5768,-2.91,281.3918,2.339200000000001
478,CC(C)(C)CCO,40.9,14.3602,-10.7852,3.575,8.8713,-8.6748,1.7647,0,287.2507,-6.115,-4.1259,-4.9885,79.6638,0.0,17.5461,0.057,0.0982,0.0009,4.3712,13.9346,-4.2742,278.3758,1.4149
479,CC(C)C(C)(C)O,40.6,14.1957,-10.7182,3.4775,8.8432,-8.882,1.8045,0,279.429,-4.4243,-2.6743,-4.8664000000000005,79.4469,0.0,17.7252,0.0564,-0.0193,0.0,4.5531,14.1326,-4.7063,277.5052,1.4133
480,CCC(O)(CC)CC,40.5,14.0015,-10.71,3.2914,8.6413,-8.6274,1.7629,0,305.0277,-4.1465,-2.3966,-4.8872,91.1682,0.0,17.2686,0.0579,0.007,0.0001,4.6195,13.5345,-4.2161,273.0573,1.9475
481,CC(O)C(C)(C)C,40.4,14.0954,-10.6231,3.4723,8.864,-9.0721,1.8774,0,278.676,-4.2662,-2.4871,-4.7529,79.4905,0.0,17.9361,0.0558,-0.1041,0.0003,4.6751000000000005,14.2236,-4.8306,281.361,1.4133
482,CCCCCC(C)O,39.4,15.1142,-10.9368,4.1774,8.608,-8.5759,1.8399,0,333.4653,-4.9426,-3.0306,-4.875,91.2582,0.0,17.1839,0.0582,0.016,0.0001,4.6218,13.1702,-3.6999,283.636,1.9475
483,CCCCC(O)CC,38.5,14.9381,-10.9007,4.0374,8.6055,-8.6071,1.8158,0,330.4386,-4.5692,-2.6891,-4.8484,91.275,0.0,17.2126,0.0581,-0.0008,0.0001,4.6513,13.164,-3.8007,281.2812,1.9475
484,CCCC(O)CCC,38.5,15.1537,-10.9459,4.2078,8.6092,-8.5298,1.7839,0,331.8293,-4.6071,-2.717,-4.8817,91.2678,0.0,17.1391,0.0583,0.0397,0.0001,4.5837,13.1205,-3.7631,279.4639,1.9475
485,CCC(C)C(C)O,37.7,14.6768,-10.8077,3.8691,8.818200000000001,-8.948,1.8847,0,288.9221,-4.6555,-2.8326,-4.8124,79.5437,0.0,17.7662,0.0563,-0.0649,0.0002,4.6391,13.9434,-4.6305,281.9326,1.4133
486,CCCC(C)(C)O,36.4,14.494,-10.7897,3.7043,8.8244,-8.7985,1.7939,0,291.68,-4.5053,-2.7687,-4.8797,79.4847,0.0,17.6229,0.0567,0.013,0.0001,4.5156,13.9242,-4.4614,279.0284,1.5574
487,CCC(C)CCO,36.3,14.5445,-10.8278,3.7167,8.8608,-8.8026,1.825,0,293.6582,-5.6056,-3.7334,-4.9612,79.7101,0.0,17.6634,0.0566,0.0291,0.0004,4.4776,13.7684,-4.3676,283.0389,1.4149
488,CCCC(C)CO,35.8,14.7256,-10.7408,3.9848,8.8171,-8.812,1.7816,0,296.4767,-4.9876000000000005,-3.1736,-4.8873,79.7027,0.0,17.6291,0.0567,0.0025,0.0002,4.5363,13.7054,-4.3234,284.1438,1.4149
489,CC(C)CCCO,35.6,14.6375,-10.8285,3.809,8.7776,-8.8869,1.7421,0,296.4535,-5.7223,-3.7789,-4.8489,79.7435,0.0,17.6645,0.0566,-0.0546,0.0006,4.6512,13.6419,-4.2207,287.9031,1.4149
490,CCCCCCCO,34.7,14.8996,-10.8707,4.0288,8.5453,-8.6016,1.8322,0,333.9355,-5.5713,-3.6239,-4.8948,91.4121,0.0,17.1469,0.0583,-0.0282,0.0008,4.7403,12.975,-3.626,284.9264,1.9491
491,CCCCC(C)O,34.1,15.1318,-10.9225,4.2093,8.8016,-8.8352,1.8628,0,304.2231,-4.7909,-2.954,-4.8208,79.5986,0.0,17.6368,0.0567,-0.0168,0.0001,4.572,13.6798,-4.2413,286.6681,1.5574
492,CCCC(O)CC,33.9,15.0219,-10.8997,4.1222,8.7622,-8.819,1.8128,0,300.4763,-4.4904,-2.6545,-4.809,79.6151,0.0,17.5812,0.0569,-0.0284,0.0001,4.6129,13.6489,-4.3143,282.857,1.5574
493,CC(C)C(C)O,33.3,14.7012,-10.7457,3.9555,9.0352,-9.1968,1.8873,0,263.2337,-4.6159,-2.8459,-4.8136,67.8904,0.0,18.232,0.0548,-0.0808,0.0002,4.5479,14.5221,-5.2315,283.463,1.023199999999999
494,CCC(C)(C)O,32.9,14.4087,-10.7494,3.6593,9.0602,-9.0165,1.8166,0,262.0723,-4.449,-2.7623,-4.8657,67.8265,0.0,18.0767,0.0553,0.0218,0.0,4.3831,14.6089,-5.0198,280.7878,1.1673
495,CCC(C)CO,32.3,14.586,-10.7397,3.8464,9.0114,-9.1526,1.8393,0,265.6101,-4.5443,-2.8321,-4.7859,68.0502,0.0,18.164,0.0551,-0.0706,0.0002,4.5464,14.3577,-4.9766,286.9999,1.0248
496,CC(C)CCO,31.9,14.681,-10.8585,3.8225,9.053,-9.1704,1.8213,0,267.891,-4.9942,-3.2455,-4.8053,68.0429,0.0,18.2233,0.0549,-0.0587,0.0005,4.5137,14.3321,-4.9368,289.9848,1.0248
497,CCCC(C)O,30.2,15.1414,-10.9244,4.217,9.006,-9.1717,1.8454,0,272.9875,-4.6767,-2.8889,-4.7632,67.9359,0.0,18.1778,0.055,-0.0828,0.0004,4.571,14.2985,-4.9395,289.0749,1.1673
498,CCCCCCO,30.0,15.0292,-10.8952,4.134,8.7442,-8.7781,1.8136,0,306.8487,-5.1647,-3.31,-4.8477,79.761,0.0,17.5224,0.0571,-0.017,0.0002,4.6038,13.4655,-4.0497,289.0111,1.5590000000000002
499,CCC(O)CC,29.1,14.911,-10.8663,4.0447,9.0234,-9.1099,1.8435,0,270.5724,-4.4473,-2.6777,-4.7717,67.9571,0.0,18.1333,0.0551,-0.0432,0.0001,4.4973,14.3267,-4.9024,286.074,1.1673
500,CC(C)(C)O,27.5,14.7003,-10.8069,3.8934,9.3909,-9.2147,1.8371,0,239.0995,-4.6593,-3.0098,-4.8749,56.1477,0.0,18.6056,0.0537,0.0881,0.0002,4.1415,15.4955,-5.5297,284.7979,0.7771999999999991
501,CC(C)CO,26.2,14.7773,-10.7557,4.0217,9.3176,-9.4355,1.8586,0,241.2218,-4.7601,-3.0638,-4.7952,56.3844,0.0,18.7531,0.0533,-0.0589,0.0001,4.3754,15.0946,-5.63,290.0761,0.6347
502,CCCCCO,25.4,14.8486,-10.848,4.0007,8.9742,-9.1394,1.8338,0,274.6309,-4.8467,-3.0976,-4.7863,68.0986,0.0,18.1136,0.0552,-0.0826,0.0009,4.5959,14.0827,-4.7586,292.7662,1.1689
503,CC[C@H](C)O,25.3,14.652,-10.7892,3.8628,9.2857,-9.3652,1.8558,0,241.9235,-4.5351,-2.8415,-4.7933,56.3098,0.0,18.6509,0.0536,-0.0397,0.0001,4.3635,15.0655,-5.5088,288.342,0.7771999999999991
504,CC[C@@H](C)O,25.2,14.6513,-10.7884,3.8628,9.2857,-9.3652,1.8558,0,241.9781,-4.5363,-2.8404,-4.7933,56.3098,0.0,18.6509,0.0536,-0.0397,0.0001,4.3635,15.0655,-5.5089,288.3417,0.7771999999999991
505,CCC(C)O,24.8,15.0578,-10.869,4.1888,9.3102,-9.4538,1.8692,0,243.405,-4.6133,-2.89,-4.759,56.2824,0.0,18.764,0.0533,-0.0718,0.0002,4.3971,15.0917,-5.5859,291.1813,0.7771999999999991
506,CCCCO,22.0,14.855,-10.8397,4.0153,9.2146,-9.4107,1.8616,0,244.9085,-4.7698,-3.0772,-4.7769,56.4282,0.0,18.6253,0.0537,-0.0981,0.0007,4.4917,14.7978,-5.4791,292.3862,0.778799999999999
507,CC(C)O,19.2,15.0875,-10.8175,4.27,9.5539,-9.5248,1.8002,0,216.9392,-5.1609,-3.4394,-4.8260000000000005,44.665,0.0,19.0787,0.0524,0.0145,0.0,4.1677,15.9221,-6.0556,289.3164,0.3871
508,CCCO,16.2,14.8689,-10.7817,4.0872,9.5966,-9.7,1.8448,0,216.9323,-4.7074,-3.0627,-4.7609,44.7762,0.0,19.2966,0.0518,-0.0517,0.0001,4.2362,15.775,-6.0939,296.0472,0.3887
509,CCO,10.3,15.23,-10.6943,4.5357,9.7617,-9.866,1.7365,0,190.139,-5.9029,-4.124,-4.8216,33.1622,0.0,19.6277,0.0509,-0.0522,0.0001,4.1639,16.5382,-6.8732,293.1373,-0.0014
510,CO,6.6,15.7239,-10.7401,4.9838000000000005,10.6124,-10.7329,1.8036,0,156.7087,-6.0062,-4.2439,-4.7643,21.569,0.0,21.3453,0.0468,-0.0603,0.0001,3.8339,18.8766,-8.848700000000001,307.2816,-0.3915
511,CC(CC=O)CC(C)(C)C,62.3,11.6367,-10.1795,1.4572,8.5854,-2.0747,2.7583,0,346.4191,-3.5259,-0.9073,-8.9756,111.5679,0.0633,10.6601,0.0938,3.2554,0.4972,1.5213,13.1202,-0.6212,96.5916,2.6477000000000013
512,CCCCCCCCCC=O,52.8,11.6142,-10.1684,1.4457,8.2795,-2.0782,2.8093,0,416.4817,-3.7465,-1.06,-9.0422,123.4105,0.0668,10.3577,0.0965,3.1006,0.4642,1.5998,12.0801,-0.0033,97.0552,3.326000000000002
513,CCCCC(C=O)CCCC,48.2,11.3514,-10.0483,1.3031,8.43,-1.9437,2.8449,0,405.6259,-3.287,-0.8625,-8.9514,123.3806,0.0666,10.3737,0.0964,3.2431,0.507,1.5226000000000002,12.3324,-0.3192,94.1248,3.181900000000001
