Name,YSI,HOMO,IP,Dipole module,G of H-bonds H2O,Total FOD,ALogP,AATS0m,AATS4e,AATS5e,AATS6e,AATS5p,AATS8p,AATS4i,AATS7i,AATS3s,AATS5s,ATSC4c,ATSC5c,ATSC6c,ATSC1m,ATSC1v,ATSC3e,ATSC4p,ATSC6p,ATSC3i,ATSC5i,ATSC7i,ATSC8i,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC7s,AATSC3c,AATSC4c,AATSC6c,AATSC1e,AATSC3e,AATSC4e,AATSC0i,AATSC7i,AATSC0s,AATSC3s,AATSC4s,AATSC5s,AATSC7s,AATSC8s,MATS1c,MATS2c,MATS4c,MATS5c,MATS6c,MATS3v,MATS1e,MATS7e,MATS8e,MATS1p,MATS6p,MATS8i,MATS1s,MATS2s,MATS3s,MATS5s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS1e,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,VE2_DzZ,VE3_DzZ,VE2_Dzp,VR1_Dzp,VR3_Dzp,VE2_Dzs,VE3_Dzs,VR2_Dzs,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,nBondsD,SpMax1_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMin7_Bhp,SpMin4_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMax2_Bhs,SpMax3_Bhs,SpMin1_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin8_Bhs,C1SP2,C3SP2,C1SP3,SCH-7,SC-5,VPC-5,ASP-2,ASP-3,ASP-4,ASP-5,ASP-6,ASP-7,AVP-3,AVP-4,AVP-5,AVP-6,VE2_Dt,VR2_Dt,VR3_Dt,nHAvin,nsCH3,SHCsats,SHCsatu,SssCH2,SaasC,minwHBa,minHother,mindssC,minaasC,minssssC,maxHBa,maxwHBa,maxHCsats,maxsCH3,maxssCH2,maxdsCH,maxsssCH,hmax,hmin,gmin,ETA_Shape_Y,ETA_BetaP_s,ETA_BetaP_ns_d,ETA_EtaP_F_L,ETA_Eta_B_RC,IC1,BIC2,MIC0,MIC5,nAtomLC,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-22,MDEC-33,MLFER_BH,MLFER_S,TPC,piPC7,R_TpiPCTPC,PetitjeanNumber,nFRing,nF12Ring,n6HeteroRing,RotBtFrac,LipinskiFailures,GGI2,GGI3,GGI4,GGI5,GGI7,GGI8,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI10,VE2_D,VE3_D,VR2_D,TWC,SRW9,WTPT-2,WTPT-3,WPATH,Set
M561,43.6,-10.7804,9.0075,2.1452,-1.5596,0.0154,0.2153,66.78303239,7.273345917,7.557303333,7.433670095,0.796346723,0.444612905,169.2783507,166.8251995,2.418439716,2.273148148,0.028090694,-0.047443905,0.060777726,-15.00476101,-149.5950004,-0.810222866,-0.645870812,-0.822703413,-5.854120824,13.04471227,-9.251533227,9.07134085,-1.558286074,15.69376181,-13.94533711,0.411258139,-8.68068683,-20.93903592,-0.001523169,0.000585,0.002894177,0.0006,-0.017238784,0.001390551,1.159913041,-0.440549201,1.668767066,-0.2967093,0.008567878,-0.24113019,-0.997096948,0.344517958,-0.627336693,0.186380585,0.050370223,-0.113430691,0.249102338,-0.207116432,0.006986228,-0.408709756,0.225602632,-0.233753706,-0.188936161,0.434483761,-0.04244522,0.235110132,-0.177801508,-0.144496014,1.616503774,0.865191685,1.191426999,0.671543722,1.376530495,1.047810735,1.093519896,0.004168938,0.921021686,1.280474632,0.797246519,0.971271156,0.961733539,0.709899086,1.186280531,1.104733948,0.941609089,0.439395449,1.288127277,0.012375822,-1.975307367,0.014084694,31.13510988,3.094502506,0.029566004,-1.19151495,3.697422351,15.99591816,-0.315852445,0.258347922,3.721746258,1,3.530650577,0.464826884,0.378640716,0.083923071,0.115968674,0.631337262,0.009399352,0.521896405,3.51678269,3.151527531,1.762806111,0.487076206,0.000595,0.583333333,1,0,4,0.0,0.0,0.159517797,0.413177484,0.260491471,0.186869542,0.11785113,0.11785113,0.0,0.166754434,0.087671313,0.050208239,0.041490913,1.23e-17,222224.2429,13.05780015,0,3,1.784770408,0.5125,1.520416667,0.0,-0.184583333,0.0,-0.184583333,0.0,0.0,10.20301682,0.0,0.555902778,2.100690665,0.957916667,0.0,0.615138889,0.619465703,0.225555556,-0.184583333,0.24,0.52778,0.0,0.124,0.28812,2.119085047,0.747556934,11.60803893,21.12066638,9,4,0.721124785,2.182247272,2.683281573,1.0,0.25,0.442,0.519,45,0.0,1.177777778,0.5,0,0,0,0.875,0,0.666666667,0.375,0.16,0.222222222,0.0,0.0,0.3125,0.074074074,0.0625,0.032,0.055555556,0.0,0.0,1.23e-17,-33.06312051,222224.2429,73.43496367,0.0,1.833144428,5.224562611,108,Training
M563,41.1,-10.7276,9.0027,2.1545,-1.2918,0.0151,0.5795,66.78303239,7.765960089,7.4450495,7.510086667,1.206175831,0.444612905,175.5996457,170.7864946,2.676713948,2.930555556,-0.10807287,0.063306618,-0.028018602,-15.00476101,-149.5950004,-0.345571388,3.589210109,-0.953931856,-15.26562155,-8.07091581,-6.311267445,9.07134085,-1.641619408,11.23361689,-3.128911993,-19.92060491,2.232199118,2.258506616,0.000975,-0.002401619,-0.000934,0.0006,-0.007352583,-0.030829045,1.159913041,-0.233750646,1.668767066,-0.066572596,-0.442680109,0.093008297,0.083648393,0.344517958,-0.648680254,0.11407494,-0.205391628,0.225588231,-0.079873696,-0.18840239,0.006986228,0.114687992,0.225602632,-0.233753706,-0.1533512,0.434483761,-0.044715087,0.168292165,-0.039893282,0.055734739,1.645016989,0.92541691,1.166312966,1.675738147,0.96851737,0.764798836,0.12517121,1.07e-06,0.921021686,1.096992816,1.152446548,1.119268191,1.396398468,0.709899086,1.186280531,1.251028545,0.301445417,1.505932567,1.001841546,0.006359533,-2.574518219,0.000897,42.88721965,3.382716484,0.017395469,-1.66888885,8.348493807,15.99591816,-0.31539148,0.261216549,4.036120656,1,3.55075491,0.432357685,0.366869109,0.083923071,0.13617774,0.631337262,0.143796826,0.485984812,3.504061148,3.155648135,1.694458503,0.607327141,0.027339126,0.583333333,1,0,4,0.0,0.0,0.149056261,0.387179681,0.27624852,0.164395055,0.137377345,0.11785113,0.0,0.123761348,0.072334999,0.048963615,0.058925565,0.001582531,4.470304178,3.325212929,0,3,2.427986111,0.5125,1.027175926,0.0,-0.107685185,0.0,-0.107685185,0.0,0.0,10.49402778,0.0,0.555902778,2.016805556,0.548287037,0.0,0.444907407,0.557638889,0.180555556,-0.107685185,0.24,0.52778,0.0,0.11643,0.25011,1.999307329,0.668121048,11.60803893,18.754063,9,3,0.721124785,2.210418899,2.575122657,0.333333333,0.333333333,0.442,0.519,45,0.0,1.177777778,0.5,0,0,0,0.875,0,0.888888889,0.25,0.32,0.111111111,0.0,0.0,0.3125,0.098765432,0.035714286,0.064,0.022222222,0.0,0.0,0.001582531,-3.826354452,4.470304178,74.09477854,0.0,1.832481101,5.305235418,104,Training
M564,40.5,-10.5286,8.8719,2.3099,-1.3029,0.0157,1.0286,66.78303239,7.387905961,7.8659812,6.918048,1.107446982,0.0,171.675249,184.917652,3.002659574,3.475,0.064748868,-0.051626668,-0.003548722,-15.00476101,-149.5950004,-1.555207561,2.176179885,-2.106308838,-7.476306853,-8.191646206,13.60701128,0.0,-3.43283974,18.50380697,-20.28364577,2.873739761,-29.12803245,9.885042533,-0.00254296,0.001269586,-9.86e-05,0.0006,-0.033089523,-0.004477348,1.159913041,0.503963381,1.677667507,-0.431566931,0.056347838,-0.970934415,0.366112686,0.0,-0.74289218,0.329310998,0.113051474,-0.153238207,-0.00877776,-0.314416044,0.006986228,0.225602632,0.0,-0.233753706,-0.282169866,0.0,-0.093008996,0.275737101,-0.25724223,-0.578740669,1.735942558,0.750600714,1.961373714,1.064758813,1.142737387,0.111375941,0.000234,0.0,0.69396886,1.614225539,0.736258923,1.927946895,0.833254033,0.709899086,1.188170791,1.153519049,0.621036293,1.352533641,0.0,0.008561757,-2.306902785,0.003398144,40.70524018,3.335721152,0.008309954,-2.333769018,5.314191983,15.99591816,-0.309852344,0.261712144,4.193308204,1,3.595744337,0.472286119,0.083923071,0.083923071,0.025959195,0.631337262,0.108303012,0.600433527,3.539575839,3.108092087,1.683661037,0.664930508,0.006015705,0.563758389,1,0,4,0.0,0.0,0.561419554,0.388927666,0.23682251,0.169960386,0.144337567,0.0,0.0,0.1012424,0.059096448,0.072168784,0.0,0.008758814,4.111178912,3.249840964,0,4,2.011111111,0.5125,0.455625,0.0,-0.136574074,0.0,-0.136574074,0.0,-0.326296296,10.60520833,0.0,0.5125,1.861666667,0.455625,0.0,0.0,0.527083333,0.083333333,-0.326296296,0.12,0.52778,0.0,0.11334,0.4595,1.858215482,0.521592497,11.60803893,16.05464831,9,3,1.897366596,1.414213562,1.475575893,0.0,0.0,0.475,0.479,45,0.0,1.177777778,0.4,0,0,0,0.875,0,0.888888889,0.75,0.24,0.0,0.0,0.0,0.5,0.080808081,0.107142857,0.034285714,0.0,0.0,0.0,0.008758814,-2.286423176,4.111178912,77.10661222,0.0,1.807417673,5.236106614,94,Training
M565,40.4,-10.8035,8.9218,2.2798,-1.5905,0.0154,-0.8823,66.78303239,7.397810154,7.387235556,7.515398074,0.857552504,0.730216483,165.8106339,165.8329184,2.273049645,2.231481481,-0.012659906,0.016691166,-0.015916562,-15.00476101,-149.5950004,-0.681585996,-0.679950381,0.788674944,4.105018536,-0.809084441,-3.724255341,-2.357931401,-0.558391094,14.48057131,-9.677116152,-5.106805293,-3.622558286,-2.271424071,-0.001104686,-0.000325,-0.00059,0.0006,-0.01450183,-0.006346638,1.159913041,-0.206903074,1.65900021,-0.205896088,-0.130943725,-0.100626619,-0.126190226,-0.588227263,-0.62263815,0.171720655,-0.027885548,0.039828822,-0.050640596,0.011198903,0.006986228,-0.09263602,-0.21841604,-0.233753706,0.140872221,-0.135523458,-0.015299223,0.218212319,-0.124108537,-0.060654977,1.612592009,0.884576556,1.143294316,0.892097373,0.891203962,1.22804873,0.934256064,0.767771123,1.004347089,1.067728921,1.012201879,0.911384472,1.013031449,0.709899086,1.298987705,0.81697095,1.042337028,0.878738061,1.129198447,0.020279833,-1.530813376,0.009523945,32.45868799,3.131971328,0.035483603,-1.027313989,5.136045397,16.00602471,-0.339881242,0.332072884,3.678685255,1,3.512042248,0.557278063,0.456077465,0.083923071,0.288548449,0.537700073,0.047572781,0.335275493,3.500204456,3.222747429,1.731519243,0.387979984,0.148197433,0.6,1,0,3,0.0,0.0,0.041666667,0.40539777,0.272504634,0.195872511,0.141878476,0.102062073,0.102062073,0.175536027,0.113591919,0.063681169,0.040965135,0.007580749,4.901574784,3.408103004,0,2,1.764726828,0.5125,3.896625094,0.0,-0.174904573,0.0,-0.174904573,0.0,0.0,10.18467545,0.0,0.555902778,2.11881661,1.167921391,0.0,0.0,0.625444657,0.237777778,-0.174904573,0.12,0.52778,0.0,0.124,0.14395,1.999307329,0.740301326,11.60803893,24.82025282,9,5,0.142857143,2.576474029,0.816496581,3.965406457,0.0,0.424,0.558,45,1.386294361,1.177777778,0.428571429,0,0,0,0.875,0,0.444444444,0.25,0.16,0.111111111,0.0,0.0,0.1875,0.055555556,0.041666667,0.032,0.027777778,0.027210884,0.0,0.007580749,-2.41642685,4.901574784,72.11792275,0.0,1.851528457,5.239120384,114,Training
M566,38.9,-10.8213,8.5397,2.003,-1.4484,0.0209,-1.3427,63.05524976,7.378298333,7.253894074,7.307230667,0.905832368,0.80927264,166.3346311,169.3657078,2.043589744,1.922839506,-0.036727169,0.004415363,-0.001049686,-16.82133796,-151.471298,-0.078834578,-0.498201931,-0.063052983,-2.571126526,-0.615549088,-0.670202467,-0.697529156,0.811170564,10.38522262,0.732725591,-11.35126833,-2.774474832,-4.555588585,0.000218,-0.000612,-2.33e-05,0.001030213,-0.00121284,-0.0083871,1.172075418,-0.018616735,1.354274012,0.011272701,-0.189187806,-0.051379164,-0.126544127,-0.05223059,-0.566265306,0.055015997,-0.063048059,0.008421863,-0.002402605,-0.003758605,0.014614373,-0.08071505,-0.130592753,-0.179324328,-0.006647789,-0.022041596,0.021391814,0.147470761,0.008323797,-0.037938529,1.581558354,0.983795484,0.864199101,0.960758066,0.790354155,0.931117132,1.119463128,1.352701337,1.108777985,0.913705541,1.090456862,0.900432846,0.924418856,0.709357391,1.257241095,1.006378745,0.977032927,0.918788412,0.877797824,0.015241017,-1.964456716,0.011347166,76.45599511,4.770386883,0.022540159,-1.534017585,4.832392585,15.99826012,-0.349592188,0.261222494,4.026294461,1,3.559884022,0.834307981,0.639382881,0.526878018,0.485630783,0.876442817,0.256967775,0.055352358,3.511100912,3.365097887,1.789030693,0.787376062,0.467585836,0.100217409,1,0,1,0.0,0.0,0.071129449,0.37163087,0.277488916,0.185782402,0.132429329,0.094692343,0.066884347,0.190236126,0.139279004,0.094065983,0.062139964,0.008003138,5.155801785,4.441819705,0,2,2.183832908,0.5125,6.488808264,0.0,-0.081945862,0.0,-0.081945862,0.0,0.0,10.6222719,0.0,0.5125,2.180859946,1.27894109,0.0,0.0,0.555902778,0.231684028,-0.081945862,0.09677,0.52273,0.0,0.10228,0.10595,1.869419254,0.648754724,10.97269385,22.05296153,11,8,0.111111111,3.036425715,0.534522484,7.473424937,0.0,0.424,0.558,66,1.791759469,1.151515152,0.444444444,0,0,0,0.9,0,0.666666667,0.25,0.16,0.111111111,0.0625,0.024691358,0.15,0.066666667,0.027777778,0.022857143,0.018518519,0.016326531,0.0,0.008003138,-2.673028917,5.155801785,78.92017721,0.0,1.877777671,5.131831535,206,Validation
M567,38.2,-10.7614,9.2699,2.2539,-1.0341,0.0187,0.1365,69.4856748,7.256588622,7.747334074,7.766538,0.727664932,0.0,172.3535909,185.0509644,1.995934959,2.580246914,0.032251007,-0.054013645,0.047277943,-13.739645,-148.2416011,-0.000983,-0.070145361,-1.824399896,-12.6404839,12.77342267,5.953592662,0.0,1.117430556,7.569861111,-0.564652778,1.943402778,-9.694236111,-18.15916667,-0.000189,0.000717,0.003939829,7.63e-05,-2.4e-05,0.003688302,1.150836902,0.496132722,1.881319444,-0.013772019,0.043186728,-0.359045782,-1.513263889,0.0,-0.485174013,-0.021606248,0.051002206,-0.142363257,0.280372566,-0.253300187,0.00079,-0.596840663,0.0,-0.275457653,-0.742147478,0.0,0.03126111,0.118344056,-0.007320404,-0.190847856,1.43369132,0.863510847,0.597178146,0.610793382,1.554601059,1.610541456,1.677480322,0.0,1.067079357,1.019017481,0.677793719,1.011618453,1.356318908,0.713221749,1.062986044,1.322698895,0.804830473,0.252169008,7.93e-05,0.009010828,-2.103909375,0.02970352,27.52045945,2.651943766,0.027194887,-1.220227799,5.2221573,16.00602438,-0.344471271,0.322599166,3.046687859,1,3.497340235,0.380353057,0.083923071,0.083923071,0.399277246,0.631337262,0.521368061,1.207644823,3.511764176,3.132007043,1.765795011,0.40524315,5.52e-05,0.580645161,0,0,3,0.0,0.0,0.11785113,0.412804109,0.277005561,0.200646464,0.144337567,0.144337567,0.0,0.176218782,0.087964041,0.05462018,0.027777778,0.009185434,4.204974289,2.812567777,0,2,1.784770408,0.0,1.513796296,0.0,0.488472222,0.820208333,0.0,0.0,0.0,9.564127929,0.488472222,0.555902778,2.091431406,0.957083333,0.488472222,0.620324074,0.820208333,0.272454649,0.488472222,0.13636,0.53125,0.0,0.13902,0.14395,2.319240705,0.751155335,12.01211119,17.71584093,8,4,0.5,1.930978769,2.0,1.650963624,0.0,0.446,0.543,36,0.0,1.194444444,0.5,0,0,0,0.857142857,0,0.444444444,0.25,0.16,0.111111111,0.0,0.0,0.214285714,0.063492063,0.05,0.04,0.037037037,0.0,0.0,0.009185434,-2.088555839,4.204974289,68.74083216,0.0,1.833244896,5.227042867,79,Training
M568,37.3,-10.7341,8.9374,2.0963,-1.263,0.0154,-0.5181,66.78303239,7.851221333,7.910836444,7.292188741,1.037467515,0.66759004,169.5607305,170.9889728,2.404255319,3.287037037,-0.003436395,-0.019076755,-0.01329247,-15.00476101,-149.5950004,-0.356766518,0.805426994,-1.126938225,0.206274468,0.209759042,-0.844354756,-0.88779851,-0.641724428,10.27767276,-5.082913254,-11.31458727,-15.10097669,4.696124764,8.38e-05,-9.55e-05,-0.000492,0.0006,-0.007590777,-0.02501588,1.159913041,-0.031272398,1.65900021,-0.108147091,-0.314294091,-0.559295433,0.173930547,0.13689351,-0.6345072,0.10550254,-0.008137648,-0.060233632,-0.041970122,0.069749828,0.006986228,0.124912322,0.142416652,-0.233753706,-0.201292423,-0.042522273,-0.017582452,0.154877508,-0.065188111,-0.337128006,1.632086383,0.940098213,1.214911501,1.727752612,1.567163314,0.494225598,0.098789341,0.103634564,1.004347089,0.909950092,1.208239152,1.603640813,1.207834574,0.709899086,1.298987705,0.866540182,0.754584431,1.003294576,0.834867955,0.000159,-5.891852744,0.017843413,33.45088843,3.159070512,0.01068806,-2.107263129,9.644956542,15.99591816,-0.315658505,0.26146937,4.114713782,1,3.547681548,0.648520522,0.390615497,0.083923071,0.323457311,0.599027121,0.15747483,0.281032079,3.45701304,3.310561358,1.626380987,0.34209584,0.262089521,0.6,1,0,3,0.0,0.0,0.100592232,0.379509422,0.261707319,0.198287117,0.148715338,0.102062073,0.102062073,0.131614,0.082031742,0.059258818,0.051031036,0.005016256,4.594075837,3.34979297,0,2,2.426388889,0.5125,2.913527022,0.0,-0.070046296,0.0,-0.070046296,0.0,0.0,10.57972222,0.0,0.555902778,1.985342971,0.912157029,0.0,0.0,0.555902778,0.203055556,-0.070046296,0.12,0.52778,0.0,0.11751,0.10595,2.032128525,0.716366503,11.60803893,20.25833797,9,4,0.142857143,2.874432896,0.577350269,2.40685195,0.0,0.424,0.558,45,0.693147181,1.177777778,0.428571429,0,0,0,0.875,0,0.666666667,0.375,0.16,0.055555556,0.0,0.0,0.1875,0.083333333,0.053571429,0.026666667,0.013888889,0.020408163,0.0,0.005016256,-2.788062138,4.594075837,73.09775975,0.0,1.85055817,5.348035427,108,Validation
M569,36.6,-10.7262,8.9847,2.0494,-1.2742,0.0162,0.8693,66.78303239,7.483379644,8.283466,7.019816333,0.902500863,0.444612905,169.6645839,170.7864946,2.473404255,3.644444444,0.11188744,-0.101146577,0.003477123,-15.00476101,-149.5950004,-0.625235388,-0.168629631,-1.299944595,-4.240108234,8.490433894,-6.311267445,9.07134085,-1.641619408,12.45583911,-11.62649653,4.6373661,-34.11373661,2.258506616,-0.001305055,0.002486388,0.000145,0.0006,-0.013302881,-0.00144377,1.159913041,-0.233750646,1.668767066,-0.247372267,0.10305258,-1.137124554,0.083648393,0.344517958,-0.632584324,0.132096746,0.212414099,-0.288034462,0.012377226,-0.108728624,0.006986228,0.114687992,0.225602632,-0.233753706,-0.261218952,0.434483761,-0.044715087,0.186602423,-0.148236546,-0.681415985,1.628499506,0.91459182,1.342142493,1.093321756,2.050129038,0.140127542,0.12737953,0.000166,0.921021686,1.148398789,0.780736095,1.99113891,0.972129706,0.709899086,1.186280531,1.057577814,0.905889672,0.601184184,1.001841546,0.006543493,-2.548853574,0.032100913,36.25540045,3.231529513,0.027146037,-1.26836967,4.520154717,15.99591816,-0.315924404,0.261724132,4.193307192,1,3.574307892,0.490858296,0.340472948,0.083923071,0.115922076,0.631337262,0.012575238,0.520745179,3.427550576,3.355131324,1.726485429,0.508208706,0.069071385,0.583333333,1,0,4,0.0,0.0,0.300430976,0.39148844,0.23646398,0.202198323,0.11785113,0.11785113,0.0,0.125748595,0.079035219,0.058925565,0.058925565,0.005134999,5.282289043,3.475425701,0,3,2.424791667,0.5125,1.027175926,0.0,-0.090277778,0.0,-0.090277778,0.0,0.0,10.63125,0.0,0.555902778,1.996944444,0.535555556,0.0,0.406527778,0.555902778,0.225555556,-0.090277778,0.24,0.52778,0.0,0.11994,0.25011,1.999307329,0.668121048,11.60803893,19.9019142,9,4,0.721124785,2.210418899,2.649083346,0.333333333,0.5,0.442,0.519,45,0.0,1.177777778,0.5,0,0,0,0.875,0,0.666666667,0.625,0.16,0.111111111,0.0,0.0,0.3125,0.074074074,0.089285714,0.022857143,0.037037037,0.0,0.0,0.005134999,-2.767006032,5.282289043,74.47160184,0.0,1.832263347,5.268054819,102,Training
M570,36.3,-10.6618,8.987,2.2557,-1.3402,0.0149,-0.2408,66.78303239,7.597473538,8.0747236,6.959545867,1.004973922,0.444612905,167.4593107,170.7864946,2.565602837,3.511111111,0.081239682,-0.076796216,0.008618523,-15.00476101,-149.5950004,-0.961584605,0.098911882,-0.696702431,4.100931816,0.149393844,-6.311267445,9.07134085,-1.974952741,14.26018694,-13.64098929,0.765910523,-31.76591052,2.258506616,-0.001635241,0.002083069,0.000287,0.0006,-0.020459247,-0.008233091,1.159913041,-0.233750646,1.668767066,-0.290233815,0.019638731,-1.058863684,0.083648393,0.344517958,-0.680030807,0.208357738,0.181084087,-0.222533424,0.02497401,0.006743001,0.006986228,0.114687992,0.225602632,-0.233753706,-0.111999776,0.434483761,-0.053794553,0.213633575,-0.173921107,-0.634518565,1.675240447,0.852016793,1.621419274,1.326337203,1.59694678,0.102228259,0.116668257,0.000272,0.890820676,1.168566454,0.931824735,1.959542903,0.777703764,0.709899086,1.299932835,0.817785434,0.928690849,0.976858912,1.001841546,0.013931468,-1.868742494,0.013593553,31.20925138,3.096643112,0.02924086,-1.201467298,4.243389384,15.99591816,-0.312883981,0.261718442,4.193307626,1,3.564539029,0.571495007,0.344165345,0.083923071,0.279108106,0.631337262,0.183350614,0.313515424,3.482122367,3.283964565,1.649173534,0.376170978,0.20490775,0.583333333,1,0,3,0.0,0.0,0.265210165,0.39148844,0.23646398,0.202198323,0.11785113,0.11785113,0.0,0.117324609,0.075134489,0.058925565,0.058925565,0.005134999,5.282289043,3.475425701,0,3,2.495902778,0.5125,1.406481481,0.0,-0.090277778,0.0,-0.090277778,0.0,0.0,10.63125,0.0,0.555902778,1.959907407,0.86662037,0.0,0.031527778,0.555902778,0.154444444,-0.090277778,0.24,0.52778,0.0,0.11609,0.25011,1.999307329,0.668121048,11.60803893,19.68333377,9,4,0.721124785,1.969259364,2.649083346,1.0,0.5,0.442,0.519,45,0.0,1.177777778,0.5,0,0,0,0.875,0,0.666666667,0.625,0.16,0.111111111,0.0,0.0,0.3125,0.074074074,0.089285714,0.022857143,0.037037037,0.0,0.0,0.005134999,-2.767006032,5.282289043,74.47160184,0.0,1.832263347,5.289804337,102,Validation
M571,36.0,-10.7854,9.1415,2.2005,-1.5538,0.0141,-0.5943,69.4856748,7.520989867,7.515398074,7.431587556,0.841523887,0.444612905,166.255319,172.2529352,2.489035088,2.413580247,-0.003630118,-0.00962487,0.021262404,-13.739645,-148.2416011,-0.78358752,-0.682853157,-0.675710977,3.964362048,4.554831377,-2.432661993,4.403478133,-0.895555556,14.03222222,-11.47444444,-5.7,-6.536666667,-9.183333333,-0.001334967,-0.000121,0.001181245,7.63e-05,-0.020620724,-0.010741493,1.150836902,-0.162177466,1.871111111,-0.301959064,-0.19,-0.242098765,-0.612222222,0.401111111,-0.637496327,0.182538569,-0.009185359,-0.027059998,0.089667799,0.01434121,0.00079,-0.191695258,0.240249649,-0.275457653,-0.183248274,0.425147427,-0.025190649,0.22057077,-0.161379547,-0.129387701,1.614770191,0.88688163,1.215119583,0.971888758,1.073202003,0.817645177,0.673700192,0.003845996,0.951186959,1.105288984,1.055555556,0.977734979,1.058345506,0.713221749,1.264308948,0.773970285,1.055555556,0.670008885,0.902603949,0.023259106,-1.345293613,0.00398085,26.55665637,2.623424342,0.041187634,-0.888140533,3.2548445,16.00602438,-0.339880077,0.332068524,3.658793268,1,3.500630443,0.456559797,0.083923071,0.083923071,0.399277246,0.303971082,0.282295867,1.207644823,3.463495406,3.097686348,1.683714577,0.202127915,0.13822051,0.590163934,1,0,3,0.0,0.0,0.041666667,0.412804109,0.277005561,0.200646464,0.144337567,0.144337567,0.0,0.160643233,0.090058773,0.05793345,0.050815783,0.009185434,4.204974289,2.812567777,0,2,1.51231576,0.5125,2.623703704,0.0,-0.181990741,0.0,-0.181990741,0.0,0.0,10.09634637,0.0,0.555902778,2.059023998,1.076666667,0.0,0.0,0.644975907,0.265555556,-0.181990741,0.13636,0.53125,0.0,0.1395,0.14395,2.070950594,0.774293156,12.01211119,21.71056279,8,4,0.166666667,2.249576847,0.894427191,2.381101578,0.0,0.424,0.558,36,0.0,1.194444444,0.5,0,0,0,0.857142857,0,0.444444444,0.25,0.16,0.111111111,0.0,0.0,0.214285714,0.063492063,0.05,0.04,0.037037037,0.0,0.0,0.009185434,-2.088555839,4.204974289,68.74083216,0.0,1.833244896,5.216499833,79,Training
M573,34.9,-10.7187,9.2301,2.3698,-1.6057,0.013,-0.317,69.4856748,7.509231636,7.430262303,7.162344,0.840213792,0.0,163.3001187,184.917652,2.763157895,2.742424242,0.006147884,0.005036984,-0.009764405,-13.739645,-148.2416011,-1.26888752,-0.95718731,0.35307745,7.836929569,-6.153876271,4.403478133,0.0,-2.2225,16.34555556,-16.22,-3.165833333,-11.8825,3.8025,-0.00229243,0.000186,-0.000407,7.63e-05,-0.033391777,-0.010490895,1.150836902,0.489275348,1.880277778,-0.426842105,-0.095934343,-0.360075758,0.4225,0.0,-0.690492277,0.270893326,0.014407192,0.011803864,-0.031463147,0.011793465,0.00079,0.240249649,0.0,-0.275457653,0.071814173,0.0,-0.062210853,0.255681176,-0.227010131,-0.191501363,1.66685611,0.808254396,1.579360084,1.08462672,0.749781425,0.427635531,0.003853305,0.0,0.822280044,1.298673862,1.10581804,1.141149838,0.775321898,0.713221749,1.265421994,0.714603061,1.164726008,1.026825868,0.0,0.01616452,-1.636396026,0.008540306,29.30202517,2.702125306,0.040805312,-0.895601166,11.38727262,16.00602438,-0.339841303,0.332296287,3.778075389,1,3.537915916,0.366678626,0.083923071,0.083923071,0.399277246,0.302489988,0.335450644,1.207644823,3.481334081,2.956980648,1.685867671,0.189756853,0.143844712,0.571428571,1,0,3,0.0,0.0,0.282820571,0.39287114,0.261782812,0.194280904,0.166666667,0.0,0.0,0.157010512,0.073330202,0.058677012,0.0,0.000631,3.645947581,2.698446273,0,3,1.616597222,0.5125,0.888472222,0.0,-0.195046296,0.0,-0.195046296,0.0,0.0,10.19083333,0.0,0.555902778,1.979768519,0.888472222,0.0,0.076388889,0.620486111,0.194444444,-0.195046296,0.27273,0.53125,0.0,0.13634,0.25011,2.070950594,0.742422109,12.01211119,17.01607952,8,4,0.766309432,1.5,2.941682753,0.0,0.5,0.442,0.519,36,0.0,1.194444444,0.4,0,0,0,0.857142857,0,0.666666667,0.5,0.16,0.0,0.0,0.0,0.357142857,0.083333333,0.083333333,0.032,0.0,0.0,0.0,0.000631,-4.231213432,3.645947581,71.12059119,0.0,1.812079278,5.17334911,71,Training
